published_at,description
2019-07-20,"썸머스트렝스 ep08, 스쿼트 & 벤치프레스(feat. 마이프로틴, lab08)여러분 안녕하세요 입니다.

썸머스트렝스 ep08 

스쿼트와 벤치프레스 운동으로 돌아왔습니다.


다음 영상에서는!

벤치프레스 140kg 도전하는 영상으로 찾아올테니

기대해주세요!!(유튜버 강산님과 함께!)


be more positive.


 올림.



마이프로틴 링크
http://tidd.ly/a9e8996b

lab08 정장 링크
https://www.wadiz.kr/web/campaign/detail/37894

 vision [ncs release]
music provided by nocopyrightsounds.
watch: https://youtu.be/7ru1l8gtgoc
free download / stream: http://ncs.io/visionid"
2019-07-03,머리 너무 추해서 밀어버렸습니다... 컷컷 부활... 바버샵
2019-07-01,"운동 유튜버라면 도전하세요! 오버헤드프레스 60kg 챌린지여러분 안녕하세요 입니다.

오늘은 평소에 꼭 해보고 싶었던,,, ohp 60kg 챌린지를 해보려 해요.

오버헤드 프레스 60kg 최대 몇 개 까지 할 수 있을 것인가!


여러분도 한 번 도전해보세요!


#운동유튜버 #ohpchallenge #스트렝스 




music"
2019-05-31,"#1운동뺏기│3대 7000 뽀종에게 배워보는 등 운동여러분 안녕하세요 입니다.

새로운 컨텐츠.... 의 운동뺏기! 입니다 ㅋㅋㅋ

이게 뭐냐면, 제가 여러 유튜버분들을 만나서

그 분들의 운동 루틴을 하나씩 뺏어오는 거예요 ㅋㅋ

이번 게스트는 유튜버 뽀종 형님이시고, 다음 게스트로는

유튜버 키다리형님이 기다리고 계십니다.

이번 영상은 뽀종형님이 등운동에 대해 비법을 전수해주십니다^^


그 다음에 또 만나보고 싶은 유튜버 혹은 배워보고 싶은 루틴이 있으시면 댓글에 남겨주세요!



be more positive.


music"
2019-05-30,"회사원 1주일 운동 싸이클(등, 가슴, 어깨)│썸머스트렝스 ep04여러분 안녕하세요 입니다.

현재 저는 회사 생활을 하고 있고,
일주일에 많으면 3번, 적게는 1번 운동을 하고 있습니다.
(한번 하게 되면 1시간 정도 진행해요.)

이번에는 한 주 동안의 제 운동 로그를 보여드리겠습니다.

언제나 화이팅 하자구요!



be more positive.




music"
2019-05-20,이제 벤치 100kg 12개 합니다(교촌로이드)오늘의 벤치프레스 100kg 챌린지!
2019-05-12,"벤치프레스 130kg 기록 갱신│썸머스트렝스 ep02여러분 안녕하세요 입니다.

이번에 진행하는 에피소드를 썸머벌크업이라고 말씀 드렸었는데,

그것보다는 썸머스트렝스가 더 에피소드 진행에 맞는 것 같아서

변경하였습니다!


이번 영상은 벤치프레스 새로운 기록 갱신하는 모습과

일상브이로그를 함께 담아봤어요


즐거운 시청 부탁 드려요!

be more positive.




music"
2019-05-04,"회사원 등운동 루틴│썸머스트렝스 ep01여러분 안녕하세요 입니다.

제가 퇴근 후 주로 진행하는 등운동 루틴과 함께

연안부두에서 꽃게와 쭈꾸미 사오는 장면까지!


편안한 마음으로 시청 부탁 드려요ㅎㅎ


be more positive.


 wiki wiki (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/yipqizenj7e"
2019-05-04,"피를 나눈 형제에게 들은 한마디...여러분 안녕하세요 입니다.


당했다....




music"
2019-11-28,"뽀종과 함께, 어깨운동 이해하기_래터럴레이즈 편(블랙 프라이데이)여러분 안녕하세요 입니다.

뽀종형님에게 배워는 어깨 운동 시간 유익하셨다면 댓글에 남겨주세요 2번째 시간도 준비하였습니다ㅎㅎ

그리고 마이프로틴 블랙프라이데이 타임세일!!
 http://bit.ly/kwlee
위 링크로 들어가신 후에 kwlee 할인코드 입력하시면
85% + 추가 45% 할인 들어갑니다!(11/29 단 하루!)



r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2019-11-25,"퇴근 후 운동은 뭐다?! 정신력이다요즘 팔 운동 열심히 하고 있습니다


월요병 이겨내시고 11월 마무리 화이팅!!

저는 마프 블랙프라이데이 할인하는 11/29 불금에 찾아올게요 ㅋㅋㅋ 그전에 구입하면 바보...






r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2019-11-17,"직장인의 주말이란… 4가지 미션, 풋살화 구입!(feat. 도깨비그릴)여러분 안녕하세요 입니다.

안녕하세요 입니다.
오늘은 주말 일상으로 찾아왔습니다.

운동은 못했는데, 축구는 했지만, 이것저것 많은 것을 하면서 시간을 보냈네요.

그리고 요즘 핫한 ‘연기없는 도깨비그릴’ 도 리뷰를 했으니 집에서 고기 자주 구워 먹는 분들은 한번 구경해보는 것도 괜찮을 것 같네요!
도깨비그릴 링크: https://bit.ly/2mmadi6

무튼, 이제 냉동실도 닭가슴살이랑 볶음밥으로 가득 채웠으니, 다시 다이어트 열심히 달려보겠습니다.

새로운 한 주도 홧팅 하시기를!


r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

 sunlight (feat. nilka) [ncs release]
music provided by nocopyrightsounds.
watch: https://youtu.be/4otiqvkqg1c 
free download / stream: http://ncs.io/sunlight"
2019-11-16," 3년 만에 한 첫 정모, 3분과 3대운동 함께 했습니다(데드200kg!)여러분 안녕하세요 입니다.

오늘은  채널 의 첫 오프라인 정모 영상으로 찾아왔습니다.

사실, 와 인스타그램에 따로 정모에 대한 내용을 업로드 하지 않았고,  단체 오픈카톡방을 통해서만 진행을 했습니다.

다음 번에 진행하게 되면 채널을 통해 업로드 하여 더 많은 분들이 즐길 수 있는 자리가 될 수 있도록 마련해보도록 하겠습니다.

오늘 함께 참여해주신 분들께서 운영진으로 함께 해준다고 약속 했으니까요! (대박!!)

즐거운 주말 보내시고, 저는 내일 영상으로 찾아오겠습니다 ㅋㅋ



영상 속 호박죽은 미트리에서 http://bit.ly/metreekd
최대 50%이상 할인 가입 추천코드 r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

 i wish [ncs release]
music provided by nocopyrightsounds. 
watch: https://youtu.be/p69pu5q3zcq 
free download / stream: http://ncs.io/iwish"
2019-11-10,"빼빼로데이......프로틴?│윈터슈레딩ep15여러분 안녕하세요 입니다.

올해 최대 규모의 11.11 마프 대란 소식 가져왔습니다!
(11/13부터 가격 인상이 된다고 하니, 미리 구입하실 분들은 챙겨놓는 게 좋을 것 같네요!)


2019년 최대 규모 11.11 마프대란 구매링크 http://bit.ly/kwlee

이벤트 일정: 11월 10일 20:00r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2019-11-03,"데드리프트 210kg에 도전하다... 뽀종 특별출연!#데드리프트 #스트렝스 #3대운동
여러분 안녕하세요 입니다.

뽀종형님과 합방 중에 오랜만에 다시 데드리프트에 도전하였는데,
210kg가 들려버렸습니다 ㅋㅋㅋ

그래서 영상 간단하게 편집 후 업로드 합니다 ㅎㅎ

신기하네요 저도... 뭐지?! 왜 들린 거지?!!

데드리프트: 210kg
벤치프레스: 140kg
스쿼트 : 180kg
total: 530kg


무튼, 새로운 한주도 화이팅 하시길 바라며!!!

be more positive.

r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2019-11-02,"퇴근하고 스타크래프트 내기를 하였다. 2:1로(브이로그)#스타크래프트 #브이로그 #브이로그
여러분 안녕하세요 입니다.


스타크래프트 내기....


저는 한 번 진 상대에게 다시 지지 않습니다.
11월 기대해주세요.....


r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

 that night (feat. austin salter) [ncs release]
music provided by nocopyrightsounds.
watch: https://youtu.be/pz6wrlpbgvq
free download / stream: http://ncs.io/thatnight"
2019-04-28,"안다고 착각하는 것에 대해│, 구글여러분 안녕하세요 입니다.

브이로그는 아니구요... [2019  일기]

제가 새로운 내용을 배우려고 했을 때

문득 스쳐 지나간 생각이 있어 그 순간을 붙잡고자

영상으로 남깁니다 .

내년 이맘 때 쯤에 창피해서 보지 못할 수도 있지만

그럼 그만큼 더 성장했다는 뜻이겠지요?



무튼! 주말 마무리 잘하시고

항상 화이팅 하시길 바라며


be more positive.

 올림.




music"
2019-04-27,"[유도]유도 고수들에게 종이접기 당하다....여러분 안녕하세요 입니다.

오랜만에 학교에 가서 유도를 즐기고 왔습니다.

항상 느끼는 거지만, 도복 운동과 웨이트는 

정말 또 다른 세계인 것 같네요...


다음 번에는 고수님들의 팁을 영상으로 소개해보는 시간을
가져볼게요!


즐거운 주말 보내세요!

저는 어벤져스 엔드게임 보러 갑니다!!



be more positive.


 올림.



music"
2019-04-21,"다시 시작한 데드리프트!│언더아머 러쉬│워라밸 ep여러분 안녕하세요 입니다.

''하면 언더아머와 데드리프트를 빼놓을 수는 없겠죠?!

새롭게 출시된 언더아머러쉬 제품을 입고 

1주일 간 훈련을 진행해봤습니다!


즐거운 시청 부탁 드리고, 

다음 영상부터 시작되는

썸머벌크업 에피소드 기대해주세요 ㅎㅎ



감사합니다.
 올림.


be more positive.


* 본 영상은 언더아머에서 지원받아 제작되었습니다.

music"
2019-04-18,"등운동을 홈트레이닝으로 한다면? 운동 브이로그여러분 안녕하세요 입니다.

언제나처럼 회사원브이로그 영상 올려요!


즐거운 시청 부탁 드려요 ㅎㅎ




music"
2019-04-14,"아직 죽지 않았다... 데드리프트 205kg 성공스트렝스 훈련을 시작하려는 이 시점에
새롭게 측정해본 데드리프트 무게

바닥 스펀지, 스트랩 사용 등의 핸디캡이 있었지만 그럼에도 205kg 성공은 약 1년간 데드를 안 한 것 치고는 매우 양호한 몸상태인 것 같습니다 ㅎㅎ

자 2019년 215kg 한번 달려봅시다!


# #데드리프트 #스모데드"
2019-04-13,"회사원 브이로그, 처참히 줄어든 중량.... 회복하자여러분 안녕하세요 입니다.

dan이라는 새로운 운동 파트너와 함께 운동 진행했어요.

회사 동료이고, 기본 골격이 좋아서 금방 좋아질 거라고 생각됩니다 ㅋㅋㅋ 앞으로 이 친구의 행보! 기대해주세요.

그리고 저는 스트렝스 훈련을 다시 시작할 거예요.

천천히 조금씩 증량하겠지만, 올해 목표 520kg 로 잡고
도전해보겠습니다!

모두 행복한 life즐기기를 바라며!!


be more positive.

 올림.





music"
2019-04-06,"다이어트는 무슨... 몸이나 키우자!│터보소닉 진공 블렌더여러분 안녕하세요 입니다.

회사 동기인 안경잽이 님의 결혼식에 다녀왔습니다!

그리고 고등학교 친구와의 운동 한판 ㅎㅎ

다이어트는 무슨... 몸이나 키우자!

당분간은 다이어트 없는 걸로.... ^^


터보소닉 초고속 진공 블렌더 링크 ↓
https://smartstore.naver.com/qqaa2/products/3020031517 





music"
2019-01-27,"내추럴, 스테로이더?여러분 안녕하세요 입니다.

요즘 약투 관련해서 말이 참 많이 나옵니다.
(저는 업계 관련자가 아니기 때문에 해당 현상에 대해 큰 호기심을 가지고 바라보고 있습니다.)

그럼에도 우리는 우리가 가야할 길을 정확히 알고 있습니다.

 downtown funk (브이로그 no copyright music)
music promoted by 브이로그 no copyright music.
video link: https://youtu.be/5ecwyyxlqdi"
2019-01-25,"당신의 다이어트가 실패하는 4가지 이유여러분 안녕하세요 입니다.


다이어트가 실패하는 4가지 이유에 대해서 다뤄봤어요


실패 경험을 통해 깨달은 것들이라

아주 와닿을 것 같습니다 ㅋㅋㅋ

이번에 썸머슈레딩을 통해

극복하는 모습 보여드릴게요 함께 고고!


 채널 후원!
https://toon.at/donate/636756311124838913

music"
2019-01-20,"맞춤 정장! 수트 맞추러 가서 영화 찍어버리기(feat. 사르토리아 케이)여러분 안녕하세요 입니다.

4주 간의 맞춤 정장 프로젝트!!

인생 처음으로 정장을 맞추러 갔습니다.

드디어 촬영을 모두 마쳤고,

티저 영상까지 제작 완료했습니다.

설명 영상은 조만간 업로드 할게요.


우선은 티저 영상부터 재밌게 시청 부탁 드려요!

장소 제공해주신 사르토리아 케이 대표님께 감사 인사 전해 드립니다.

제가 이번에 고른 스타일은

최대한 킹스맨 주인공 느낌이 나도록, 클래식하게 도전해봤어요!

강남, 신사 맞춤정장 : 사르토리아 케이(sartoria k)
위치 : 신사역 8번출구


 채널 후원!
https://toon.at/donate/636756311124838913
 back to you (브이로그 no copyright music) 
music promoted by 브이로그 no copyright music. 
video link: https://youtu.be/bzvxy3vuakc"
2019-01-20,"금손남(사)칭, 가로수길에서 데이트?!│여친은 언제...여러분 안녕하세요 입니다.


렌즈를 새로 바꿔서 친구와 함께

가로수길에 다녀왔습니다!

제가 다녀온 고깃집은 야키니쿠규 라는 신사맛집이었습니다!

재밌게 시청 부탁 드려요!


 채널 후원!
https://toon.at/donate/636756311124838913
 thinking about you (브이로그 no copyright music)
music promoted by 브이로그 no copyright music.
video link: https://youtu.be/8n56w12akf4"
2019-01-13,"(click bait)거폭님, 경희대에서 1vs10어떠십니까?!여러분 안녕하세요 입니다.


유도채널 중 가장 핫한 채널... 거제폭격기 님에게
보내는 초청 메시지,


과연?!!!!



 채널 후원!
https://toon.at/donate/636756311124838913

music"
2019-01-13,"유튜버 뽀종 집들이 브이로그!(키다리형, 키네틱, 새벽반 모두?!)여러분 안녕하세요 입니다.

유튜버 뽀종 형님이 서울로 이사와서

운동 유튜버들과 함께 집들이에 다녀왔습니다.(브이로그)


제 영상은 간략한 스케치 영상이고,

풀 영상 및 다른 각도의 영상은

해당 유튜버들의 채널을 통해

시청 부탁 드려요!! ㅎㅎ


모두 화이팅!


be more positive.


 채널 후원!
https://toon.at/donate/636756311124838913
rated (브이로그 no copyright music)
music promoted by 브이로그 no copyright music.
video link: https://youtu.be/0ilxf6pdu-k"
2019-01-09,"직장인들의 하체 운동 현실 루틴!(다이어트 진행 중)여러분 안녕하세요 입니다.

현실적인 하체운동 모두 함께 해볼까요?

2019년 모두 화이팅!
 채널 후원!
https://toon.at/donate/636756311124838913
 drakkar [ncs release]
music provided by nocopyrightsounds.
watch: https://youtu.be/yjtae5scvqa
free download / stream: http://ncs.io/drakkaryo"
2019-01-06,"유도대회 예선 탈락?! │칠리 송년회 │워라밸 ep26여러분 안녕하세요 입니다.

2017년, 많은 유도대회에 참여했던 것에 비해
2018년은 기회가 없었습니다.

그래도 해가 넘어가기 전에 참여할 수 있는 기회가 생겼고
12월 서울컵 유도대회에 참가할 수 있었습니다.

살이 많이 쪄서  stay with you (feat. nerea bassart)
link: https://youtu.be/k5pa6ec1nbe
music promoted by fmw. released by heroboard.

song: ikson - bliss (브이로그 no copyright music)
music promoted by 브이로그 no copyright music.
video link: https://youtu.be/ilql97z529s

song: nekzlo - stories (브이로그 no copyright music)
music promoted by 브이로그 no copyright music.
video link: https://youtu.be/e4eqtf8fu_4"
2019-09-29,"소소하게 회사원 다이어트 브이로그, r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2019-09-26,"넌 안돼, 라고 하는 사람이 주변에 있다면│윈터슈레딩 ep08여러분 안녕하세요 입니다.

영상을 업로드하는 이 시점, 몸무게가 드디어 80.1kg까지 내려왔습니다. 이제 곧 앞자리 7을 볼 수 있겠죠?

오늘 영상에서는 제목에 나오듯이, 조금은 짧지만 강한 이야기를 담았어요. 모두가 다 공감하지는 않을 수도 있지만, 그래도 누군가에게는 도움이 되기를 바라며 담아봤습니다. 


무튼, 저의 다이어트는 순항 중이고, 조만간 복근과 함께 찾아뵐 수 있을 것 같네요.

곧 다가오는 주말은 미리 계획 잘 세워서 그 찰나의 순간을 본인만의 색깔로 잘 담아냈으면 합니다.


be more positive.


r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2019-09-23,"다이어트 30일차, 4kg 감량한 돼지의 어깨운동 루틴여러분 안녕하세요 입니다.


살이 많이 빠졌죠?!

점점 예전 몸을 되찾아가고 있는 것 같아서 하루하루 기쁘네요.
(먹는 것을 조절한다는 것은 참 힘들지만...)

무튼, 열심히 잘 진행중이에요 저는 ㅎㅎ 여러분도 함께 화이팅 합시다!

마이프로틴 코리아 3주년 기념 대란이에요!
*마이프로틴 구매 링크 http://bit.ly/kwlee
링크타고 40% 할인 받아가세요 ㅎㅎ

r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2019-09-22,"(다이어트 브이로그)끝없는 배움 속에서 한걸음 나아간다│윈터슈레딩 ep07여러분 안녕하세요 입니다.

윈터슈레딩 에피소드 7편!

추석 연휴 브이로그를 담아봤습니다.

아참, 그리고 마이프로틴 대란 예고!
2019년 9월 23일 20:00 ~ 9월 24일 23:59 까지 
할인이 예정 돼있으니, 참고해주세요 ^^
*마이프로틴 구매 링크 http://bit.ly/kwlee

모두모두 화이팅!

be more positive.

r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2019-09-21,"다이어트, 운동 루틴 브이로그│윈터슈레딩 ep06여러분 안녕하세요 입니다.

추석 연휴를 앞두고 진행한 운동브이로그를 모아봤습니다.

가슴운동, 하체운동, 어깨운동의 운동루틴을 넣었고,
편하게 보실 수 있도록 운동에 나레이션을 넣었습니다.

즐거운 주말 보내시고, 항상 홧팅 하시기를!

be more positive.




r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2019-09-16,"4kg 감량 후 100kg 도전여러분 안녕하세요 입니다.

다이어트 중 퍼포먼스 체크하였습니다.

2019년 9월 16일 기준 체중 81kg



be more positive.

r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2019-09-15,"직장인 브이로그, 체중 감량, 그리고 등운동 완료!│윈터슈레딩 ep05여러분 안녕하세요 입니다.


추석 벌써 끝났네요?!!!


추석 1주일 전의 브이로그 영상으로 찾아왔습니다 ㅎㅎ

추석 연휴 동안의 브이로그는 다음주에 업로드 할게요.


모두 마저 푹 쉬시고, 다음 영상에서 봬요!


be more positive.

r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2019-09-12,"(브이로그)조기축구 가입, 부상은 이제 no│윈터슈레딩 ep04여러분 안녕하세요 입니다.

 다이어트 브이로그, 이제 초반은 지난 것 같아요.

영상을 편집하는 이 시점에는 살이 생각만큼 빠른 속도로 빠지지는 않고 있습니다. 그래도 천천히 끝까지 해야겠죠 ㅎㅎ

즐거운 추석 보내시고, 모두 즐겁게 화이팅 하십쇼!

be more positive.


r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2019-09-08,"(브이로그)먹으면서 다이어트 한다! 3kg 감량│윈터슈레딩 ep03여러분 안녕하세요 입니다.

다이어트! 꽤 성공적으로 진행되고 있습니다.

영상 편집을 완료한 지금 시점에 81kg대에 진입하였습니다 ㅋㅋ

아마 추석이 지나면 79kg대로 들어갈 수 있을 것 같네요.

영상 편안한 마음으로 시청 부탁 드리고, 좋아요 구독 꼭 클릭해주세요 ㅋㅋ 

be more positive!



r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2019-08-31,"다이어트 브이로그  순항 중, 2kg 체중 감량│윈터슈레딩 ep02여러분 안녕하세요 입니다.

윈터슈레딩 2편! 오늘도 매크로와 함께 찾아왔습니다.

일단! 잘 진행되고 있네요.

여러분도 저와 함께 다이어트 고고!



할인 정보!
r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2019-08-26,"iifym, 다이어트 시작 전 확인하는 칼로리!(탄단지 매크로 계산)여러분 안녕하세요 입니다.

오늘은 아주 오랜만에

칠판 앞에서 영상을 찍었네요.

iifym, 이미 많은 분들이 알고 계시겠지만

본인의 칼로리 및 매크로를 저와 함께 직접 계산해보면

다이어트에 조금 더 적극적으로 임할 수 있지 않을까요?!

윈터슈레딩 함께 합시다!


r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2019-08-25,"다이어트 서막.. 도시락 주문도 완료│윈터슈레딩 ep01여러분 안녕하세요 입니다.

윈터슈레딩 에피소드 1편!

지금 함께 해요!



r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 

"
2019-08-24,"나는 게을러서 뚱뚱해졌다. 윈터슈레딩 ep00여러분 안녕하세요 입니다.

돌이켜보니, 정말 많이 망가졌네요.


게으른 것을 싫어한 제가, 막상 뚱뚱해지고 나니

게을러서 뚱뚱해졌다고 밖에 말씀을 못드릴 것 같습니다.

반성합니다.



다시 돌아갈 준비는 마쳤습니다.

윈터슈레딩 ep00


너무 무리하지 않는 식단과, 적절한 운동으로 건강하게 달려보겠습니다.

2019년 8월 23일 부터 2019년 10월 31일까지 목표 몸무게 77kg


8kg의 감량 지금부터 시작합니다.

be more positive.



r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 


music"
2019-08-20,"다이어트 하루 전, 신라면 블랙을 맛보다(new studio)여러분 안녕하세요 입니다.

할까 말까 고민하다가, 닭가슴살을 포함한 다이어트식품을 주문함과 동시에 윈터슈레딩 에피소드에 들어가기로 결정하였습니다.

여러분도 함께 하시죠 !!!

be more positive.


닭가슴살/도시락은 미트리에서 http://bit.ly/metreekd
최대 50%이상 할인 가입 추천코드 r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 



music"
2019-08-18,"[헬스초보]헬린이는 적당히 할 때가 아닌 제대로 담금질 할 때.여러분 안녕하세요 입니다.

오늘은 운동을 처음 시작하는 분, 헬린이들을 위한 영상입니다.

평소에 입버릇 처럼 하는, 운동과 삶의 조화!

이 말을 실현시키기 위해서는 헬린이 시절 매우 강하게! 몸을 담금질 하는 시간이 필요합니다. 초석을 다지는 것이죠.

영상 편안한 마음으로 시청 부탁 드려요!


감사합니다.
be more positive.

닭가슴살/도시락은 미트리에서 http://bit.ly/metreekd
최대 50%이상 할인 가입 추천코드 r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 



music"
2019-08-17,"운동은 삶이다│헬창 브이로그여러분 안녕하세요 입니다.

썸머스트렝스 에피소드 14편

여러분들에게 있어 운동은 어떤 의미를 가지나요?

be more positive.

*마이프로틴 구매 링크 http://bit.ly/kwlee
링크타고 저렴하게 구입하세요!!
추천인코드: dwuv-r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 



music"
2019-08-14,"무난한 운동브이로그, 마프할인│썸머스트렝스 ep13여러분 안녕하세요 입니다.

주말 브이로그와 평일 운동브이로그, 담아왔습니다.

휴일, 푹 쉬시고 다음 영상에서 만나요!


be more positive.



광복절 할인 진행! 81.5% 할인 +  코드 입력 시 42% 추가 할인

*마이프로틴 구매 링크 http://bit.ly/kwlee
링크타고 저렴하게 구입하세요!!
추천인코드: dwuv-r2 (회원가입시 입력)
42% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 



music"
2019-08-13,"마이프로틴 오프라인 행사│운동유튜버 다 모였다!?(8/15 대란 공고)여러분 안녕하세요 입니다.

마이프로틴 국내 첫 오프라인 팝업 행사가 있었어요.

많은 운동유튜버 분들이 모였고, 서로 교류하는 자리를 가졌습니다.

말왕, 키다리형, 권혁, 운지기, 지피티, 키네틱, 영알남, 헬창tv, 이준명, 야수, 트리거15초, 한국타잔, 바라핏 등 정말 볼거리로 가득찬 행사였어요.

마이프로틴 뽕 맞고 당분간 못 헤어나올 것 같습니다 ㅋㅋ


다음 영상은 썸머스트렝스 ep13과 마이프로틴 행사 풀영상으로 찾아올게요!

8월 14일 20시 ~ 8월 15일 24시까지 마이프로틴 대란 잊지마시고, 아래 링크를 통해 최대 81.5% 할인과  코드(kwlee)를 활용한 42%추가할인 받아가세요!


*마이프로틴 구매 링크 http://bit.ly/kwlee
링크타고 저렴하게 구입하세요!!
추천인코드: dwuv-r2 (회원가입시 입력)
42% 추가 할인코드: kwlee (결제창 할인코드란 입력) 



music"
2019-08-10,"29살, 곧 서른 나는 잘 굴러가고 있는가 #3여러분 안녕하세요 입니다.
혼밥시리즈 3편.

편안한 마음으로 시청 부탁드려요.

be more positive.

*마이프로틴 구매 링크 http://bit.ly/kwlee
링크타고 저렴하게 구입하세요!!
추천인코드: dwuv-r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 



music"
2019-08-10,"주말에 어울리는 빵댕이 훈련 브이로그, 팀던│썸머스트렝스 ep12여러분 안녕하세요 입니다.

후론트 스쿼트 해봤습니다 후론트 스쿼트!


*마이프로틴 구매 링크 http://bit.ly/kwlee 링크타고
저렴하게 구입하세요!!
추천인코드: dwuv-r2 (회원가입시 입력)
40%  추가 할인코드: kwlee (결제창 할인코드란 입력) 



music"
2019-08-06,"직장인, 스쿼트 180kg 도전│마이프로틴 대란 8/8여러분 안녕하세요 입니다.

스쿼트 훈련을 제대로 하기 위하여 1rm을 오랜만에 측정해봤어요. 해당 기록을 기준으로 3개월 동안 훈련해서 190kg 를 찍어보겠습니다!

2019년 8월 7일 기준: 벤치프레스r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 



music"
2019-08-05,"115kg benchpress 몇 개 할 수 있을까?벤치프레스 115kg 정자세로 몇개 했을까요???

*마이프로틴 구매 링크 http://bit.ly/kwlee
링크타고 저렴하게 구입하세요!!
추천인코드: dwuv-r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력)

8월 8일 대란 예정!!!

"
2019-08-04,"자신감 회복에는 스트렝스 훈련, 썸머스트렝스 ep11스트렝스 브이로그
 war zone (ft. m.i.m.e.) [ncs release] 
music provided by nocopyrightsounds. 
watch: https://youtu.be/d7jojcejyzy 
free download / stream: http://ncs.io/warzone"
2019-08-03,"퇴근후 30분 운동│마이프로틴 할인코드│썸머스트렝스 ep10여러분 안녕하세요 입니다.
퇴근 후 간단하게 마친 하체 및 어깨 운동과
마이프로틴 팀메이트 소식을 가져왔습니다!



*마이프로틴 구매 링크 http://bit.ly/kwlee
링크타고 저렴하게 구입하세요!!
추천인코드: dwuv-r2 (회원가입시 입력)
40% 이상 추가 할인코드: kwlee (결제창 할인코드란 입력) 


music"
2020-09-08,"5x8x10 홈트레이닝(마이프로틴 대란 안내 9/9)여러분 안녕하세요 입니다.

집에서 운동하는 날이 많아지면서.... 저도 홈트 영상을 한번 찍어봤습니다

영상 재밌게 시청 부탁 드려요 ㅎㅎ







"
2020-06-06,"다시 여행갈 수 있을까!? 일본 고베 브이로그2편(마이프로틴 대란)여러분 안녕하세요 입니다.

드디어 편집을 마친 고베 브이로그 2편....

2019년 12월 크리스마스에 갔다 온 것이니 걱정하지 않으셔도 돼요 ㅎㅎ

다시 편하게 여행할 그날을 기다리며!

2020년 6월 6일 24:00 까지 마이프로틴 대란이 있습니다!
아래 링크 이용해서 저렴하게 구입하세요 ^^
*마이프로틴 구매 링크 http://bit.ly/kwlee

가입시 추천인코드: dwuv-r2 (회원가입시 입력)
43% 추가 할인코드: kwlee (결제창 할인코드란 입력) 


 island (브이로그 no copyright music)
music promoted by 브이로그 no copyright music.
video link: https://youtu.be/gzldn4emtvo

song: jarico - landscape (브이로그 no copyright music)
music promoted by 브이로그 no copyright music.
video link: https://youtu.be/ewrdkjurdhw"
2020-02-14,"한의사 형님과 스쿼트&데드 배워보기(초보 환영, 꿀팁 가득)여러분 안녕하세요 입니다.

아는 한의사 형님(강한뇌tv)과 함께 합방을 하였습니다.

스쿼트와 데드리프트 꿀팁들을 담았으니 편안한 시청 부탁 드려요!


"
